STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,POP100_RE,HU100_RE,BG_ID_10,CT_ID_10,BOSNA_R_ID,NSA_NAME,BRA_PD_ID,BRA_PD,ZIPCODE,City_Counc,WARD,PRECINCTS,ISD_Nbhd,Police_Dis,Fire_Distr,PWD,Blk_ID_10
25,025,070101,8024,250250701018024,Block 8024,G5040,283,0,+42.3572004,-071.0514457,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,North End,1,3,1-1C: Back Bay/South End/Downtown,250250701018024
25,025,070101,8025,250250701018025,Block 8025,G5040,2271,0,+42.3559996,-071.0509106,0.000000,0.000000,250250701018,25025070101,52,North End/Waterfront,4,Central,2110,1,3,194,North End,1,3,1-1C: Back Bay/South End/Downtown,250250701018025
25,025,070101,8026,250250701018026,Block 8026,G5040,3281,0,+42.3557817,-071.0511226,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,North End,1,3,1-1C: Back Bay/South End/Downtown,250250701018026
25,025,070101,8027,250250701018027,Block 8027,G5040,1311,0,+42.3563443,-071.0511681,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,North End,1,3,1-1C: Back Bay/South End/Downtown,250250701018027
25,025,070101,8028,250250701018028,Block 8028,G5040,4242,0,+42.3545806,-071.0524222,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,6,1-1C: Back Bay/South End/Downtown,250250701018028
25,025,070101,8029,250250701018029,Block 8029,G5040,4149,0,+42.3543825,-071.0523967,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,6,1-1C: Back Bay/South End/Downtown,250250701018029
25,025,070101,8030,250250701018030,Block 8030,G5040,4819,0,+42.3547766,-071.0524521,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,6,1-1C: Back Bay/South End/Downtown,250250701018030
25,025,070101,8031,250250701018031,Block 8031,G5040,8083,0,+42.3557140,-071.0515766,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,North End,1,3,1-1C: Back Bay/South End/Downtown,250250701018031
25,025,070101,8032,250250701018032,Block 8032,G5040,13211,0,+42.3552498,-071.0531187,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,6,1-1C: Back Bay/South End/Downtown,250250701018032
25,025,070101,8033,250250701018033,Block 8033,G5040,13890,0,+42.3560199,-071.0522015,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018033
25,025,070101,8034,250250701018034,Block 8034,G5040,3114,0,+42.3547864,-071.0538369,16.000000,10.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,6,1-1C: Back Bay/South End/Downtown,250250701018034
25,025,070101,8035,250250701018035,Block 8035,G5040,9937,0,+42.3553894,-071.0548001,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018035
25,025,070101,8036,250250701018036,Block 8036,G5040,8515,0,+42.3563143,-071.0556835,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018036
25,025,070101,8037,250250701018037,Block 8037,G5040,11001,0,+42.3567013,-071.0548332,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018037
25,025,070101,8038,250250701018038,Block 8038,G5040,11151,0,+42.3559588,-071.0539928,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018038
25,025,070101,8039,250250701018039,Block 8039,G5040,2416,0,+42.3534145,-071.0550840,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018039
25,025,070101,8040,250250701018040,Block 8040,G5040,1146,0,+42.3536124,-071.0548578,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018040
25,025,070101,8041,250250701018041,Block 8041,G5040,1134,0,+42.3535497,-071.0551098,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018041
25,025,070101,8042,250250701018042,Block 8042,G5040,13040,0,+42.3537362,-071.0554063,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018042
25,025,070101,8043,250250701018043,Block 8043,G5040,3401,0,+42.3545132,-071.0541392,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,6,1-1C: Back Bay/South End/Downtown,250250701018043
25,025,070101,8044,250250701018044,Block 8044,G5040,10079,0,+42.3550967,-071.0557701,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018044
25,025,070101,8045,250250701018045,Block 8045,G5040,5562,0,+42.3561013,-071.0562502,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018045
25,025,070101,8046,250250701018046,Block 8046,G5040,8570,0,+42.3561351,-071.0568659,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018046
25,025,070101,8047,250250701018047,Block 8047,G5040,7272,0,+42.3560970,-071.0575202,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018047
25,025,070101,8048,250250701018048,Block 8048,G5040,3433,0,+42.3552311,-071.0578516,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018048
25,025,070101,8049,250250701018049,Block 8049,G5040,1282,0,+42.3533581,-071.0567873,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018049
25,025,070101,8050,250250701018050,Block 8050,G5040,7514,0,+42.3536900,-071.0568821,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018050
25,025,070101,8051,250250701018051,Block 8051,G5040,16489,0,+42.3546617,-071.0570642,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018051
25,025,070101,8052,250250701018052,Block 8052,G5040,331,0,+42.3550295,-071.0575817,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018052
25,025,070101,8053,250250701018053,Block 8053,G5040,5322,0,+42.3543398,-071.0579603,8.000000,4.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018053
25,025,070101,8054,250250701018054,Block 8054,G5040,4933,0,+42.3546388,-071.0584091,27.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018054
25,025,070101,8055,250250701018055,Block 8055,G5040,9616,0,+42.3538746,-071.0593647,125.000000,25.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018055
25,025,070101,8056,250250701018056,Block 8056,G5040,7003,0,+42.3535975,-071.0585009,3.000000,2.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018056
25,025,070101,8057,250250701018057,Block 8057,G5040,587,0,+42.3533766,-071.0576062,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018057
25,025,070101,8058,250250701018058,Block 8058,G5040,5489,0,+42.3529218,-071.0575100,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018058
25,025,070101,8059,250250701018059,Block 8059,G5040,5608,0,+42.3528541,-071.0582395,34.000000,8.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018059
25,025,070101,8060,250250701018060,Block 8060,G5040,6066,0,+42.3529067,-071.0589715,62.000000,42.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018060
25,025,070101,8061,250250701018061,Block 8061,G5040,5983,0,+42.3530970,-071.0598979,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018061
25,025,070101,8062,250250701018062,Block 8062,G5040,5162,0,+42.3527535,-071.0603576,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018062
25,025,070101,8063,250250701018063,Block 8063,G5040,407,0,+42.3530293,-071.0561266,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018063
25,025,070101,8064,250250701018064,Block 8064,G5040,638,0,+42.3527948,-071.0566654,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018064
25,025,070101,8065,250250701018065,Block 8065,G5040,1148,0,+42.3529370,-071.0568175,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018065
25,025,070101,8066,250250701018066,Block 8066,G5040,851,0,+42.3525386,-071.0575294,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2111,2,3,219,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018066
25,025,070101,8067,250250701018067,Block 8067,G5040,9491,0,+42.3543401,-071.0555370,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018067
25,025,070101,8068,250250701018068,Block 8068,G5040,2411,0,+42.3542490,-071.0564791,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250701018068
25,025,070101,8069,250250701018069,Block 8069,G5040,339,0,+42.3548529,-071.0514298,0.000000,0.000000,250250701018,25025070101,26,Downtown/Central/West End,4,Central,2110,1,3,194,North End,1,3,1-1C: Back Bay/South End/Downtown,250250701018069
25,025,070200,1000,250250702001000,Block 1000,G5040,5765,0,+42.3508322,-071.0603563,168.000000,59.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001000
25,025,070200,1001,250250702001001,Block 1001,G5040,6131,0,+42.3509883,-071.0610016,145.000000,53.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001001
25,025,070200,1002,250250702001002,Block 1002,G5040,4107,0,+42.3512129,-071.0616839,153.000000,74.000000,250250702001,25025070200,26,Downtown/Central/West End,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001002
25,025,070200,1003,250250702001003,Block 1003,G5040,4600,0,+42.3511780,-071.0624805,42.000000,17.000000,250250702001,25025070200,26,Downtown/Central/West End,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001003
25,025,070200,1004,250250702001004,Block 1004,G5040,1229,0,+42.3508242,-071.0618140,0.000000,0.000000,250250702001,25025070200,26,Downtown/Central/West End,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001004
25,025,070200,1005,250250702001005,Block 1005,G5040,18018,0,+42.3497541,-071.0632207,2.000000,0.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001005
25,025,070200,1006,250250702001006,Block 1006,G5040,6274,0,+42.3490963,-071.0627254,0.000000,0.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001006
25,025,070200,1007,250250702001007,Block 1007,G5040,6570,0,+42.3500819,-071.0613587,0.000000,0.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001007
25,025,070200,1008,250250702001008,Block 1008,G5040,5710,0,+42.3502709,-071.0620229,3.000000,1.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001008
25,025,070200,1009,250250702001009,Block 1009,G5040,4657,0,+42.3496310,-071.0623871,0.000000,0.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001009
25,025,070200,1010,250250702001010,Block 1010,G5040,10362,0,+42.3488547,-071.0618576,181.000000,23.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001010
25,025,070200,1011,250250702001011,Block 1011,G5040,7289,0,+42.3487843,-071.0611657,254.000000,121.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001011
25,025,070200,1012,250250702001012,Block 1012,G5040,6201,0,+42.3498540,-071.0607291,0.000000,0.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001012
25,025,070200,1013,250250702001013,Block 1013,G5040,1345,0,+42.3480904,-071.0614623,0.000000,0.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001013
25,025,070200,1014,250250702001014,Block 1014,G5040,1720,0,+42.3486115,-071.0633588,0.000000,0.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001014
25,025,070200,1015,250250702001015,Block 1015,G5040,1273,0,+42.3486731,-071.0629759,512.000000,251.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001015
25,025,070200,1016,250250702001016,Block 1016,G5040,2779,0,+42.3484474,-071.0627451,0.000000,0.000000,250250702001,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702001016
25,025,070200,2000,250250702002000,Block 2000,G5040,12046,0,+42.3475694,-071.0621541,521.000000,214.000000,250250702002,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702002000
25,025,070200,2001,250250702002001,Block 2001,G5040,2446,0,+42.3480754,-071.0629411,91.000000,36.000000,250250702002,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702002001
25,025,070200,2002,250250702002002,Block 2002,G5040,5124,0,+42.3480450,-071.0637745,304.000000,90.000000,250250702002,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702002002
25,025,070200,2003,250250702002003,Block 2003,G5040,5718,0,+42.3474337,-071.0637202,0.000000,0.000000,250250702002,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702002003
25,025,070200,2004,250250702002004,Block 2004,G5040,3126,0,+42.3476470,-071.0630581,217.000000,104.000000,250250702002,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702002004
25,025,070200,2005,250250702002005,Block 2005,G5040,2480,0,+42.3471024,-071.0636709,0.000000,0.000000,250250702002,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702002005
25,025,070200,3000,250250702003000,Block 3000,G5040,31170,0,+42.3518023,-071.0659997,1644.000000,13.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250702003000
25,025,070200,3001,250250702003001,Block 3001,G5040,11308,0,+42.3513005,-071.0638552,40.000000,28.000000,250250702003,25025070200,26,Downtown/Central/West End,4,Central,2116,2,3,219,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250702003001
25,025,070200,3002,250250702003002,Block 3002,G5040,8595,0,+42.3507440,-071.0639736,0.000000,0.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,3,219,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250702003002
25,025,070200,3003,250250702003003,Block 3003,G5040,21620,0,+42.3498668,-071.0657436,148.000000,216.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250702003003
25,025,070200,3004,250250702003004,Block 3004,G5040,9170,0,+42.3504038,-071.0663544,48.000000,28.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250702003004
25,025,070200,3005,250250702003005,Block 3005,G5040,17495,0,+42.3499440,-071.0644079,6.000000,0.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,3,219,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250702003005
25,025,070200,3006,250250702003006,Block 3006,G5040,11360,0,+42.3489428,-071.0647971,0.000000,0.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,3,219,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250702003006
25,025,070200,3007,250250702003007,Block 3007,G5040,12938,0,+42.3480127,-071.0649470,233.000000,162.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2111,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702003007
25,025,070200,3008,250250702003008,Block 3008,G5040,13518,0,+42.3482268,-071.0664494,506.000000,200.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702003008
25,025,070200,3009,250250702003009,Block 3009,G5040,1169,0,+42.3480671,-071.0676267,0.000000,0.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702003009
25,025,070200,3010,250250702003010,Block 3010,G5040,3355,0,+42.3477655,-071.0668949,0.000000,0.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702003010
25,025,070200,3011,250250702003011,Block 3011,G5040,2110,0,+42.3474328,-071.0650885,0.000000,0.000000,250250702003,25025070200,12,Chinatown/SCove/Bay Village,4,Central,2116,2,3,219,Chinatown,1,4,1-1C: Back Bay/South End/Downtown,250250702003011
25,025,070300,1000,250250703001000,Block 1000,G5040,10220,0,+42.3520382,-071.0681950,84.000000,90.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001000
25,025,070300,1001,250250703001001,Block 1001,G5040,8818,0,+42.3517003,-071.0698143,115.000000,91.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001001
25,025,070300,1002,250250703001002,Block 1002,G5040,8589,0,+42.3509126,-071.0715495,0.000000,0.000000,250250703001,25025070300,7,Back Bay East,5,Back Bay/Beacon Hill,2116,2,5,21,Back Bay,4,4,1-1C: Back Bay/South End/Downtown,250250703001002
25,025,070300,1003,250250703001003,Block 1003,G5040,15915,0,+42.3502090,-071.0715767,0.000000,0.000000,250250703001,25025070300,7,Back Bay East,5,Back Bay/Beacon Hill,2116,2,5,21,Back Bay,4,4,1-1C: Back Bay/South End/Downtown,250250703001003
25,025,070300,1004,250250703001004,Block 1004,G5040,5631,0,+42.3505330,-071.0703974,0.000000,0.000000,250250703001,25025070300,7,Back Bay East,5,Back Bay/Beacon Hill,2116,2,5,21,Back Bay,4,4,1-1C: Back Bay/South End/Downtown,250250703001004
25,025,070300,1005,250250703001005,Block 1005,G5040,13752,0,+42.3510705,-071.0693676,0.000000,0.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001005
25,025,070300,1006,250250703001006,Block 1006,G5040,3154,0,+42.3505544,-071.0691294,0.000000,0.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001006
25,025,070300,1007,250250703001007,Block 1007,G5040,6322,0,+42.3513653,-071.0674546,287.000000,235.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001007
25,025,070300,1008,250250703001008,Block 1008,G5040,7954,0,+42.3510019,-071.0681799,0.000000,0.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001008
25,025,070300,1009,250250703001009,Block 1009,G5040,10848,0,+42.3494498,-071.0713137,0.000000,0.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,4,4,1-1C: Back Bay/South End/Downtown,250250703001009
25,025,070300,1010,250250703001010,Block 1010,G5040,14748,0,+42.3492104,-071.0703557,49.000000,5.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001010
25,025,070300,1011,250250703001011,Block 1011,G5040,6589,0,+42.3500487,-071.0691775,201.000000,143.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001011
25,025,070300,1012,250250703001012,Block 1012,G5040,10080,0,+42.3485044,-071.0705415,324.000000,235.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001012
25,025,070300,1013,250250703001013,Block 1013,G5040,3947,0,+42.3481772,-071.0719949,0.000000,0.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,4,4,1-1C: Back Bay/South End/Downtown,250250703001013
25,025,070300,1014,250250703001014,Block 1014,G5040,4368,0,+42.3481723,-071.0704426,5.000000,5.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001014
25,025,070300,1015,250250703001015,Block 1015,G5040,2497,0,+42.3480146,-071.0701772,0.000000,0.000000,250250703001,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703001015
25,025,070300,2000,250250703002000,Block 2000,G5040,8487,0,+42.3504631,-071.0674038,0.000000,0.000000,250250703002,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703002000
25,025,070300,2001,250250703002001,Block 2001,G5040,1604,0,+42.3504168,-071.0683626,0.000000,0.000000,250250703002,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703002001
25,025,070300,2002,250250703002002,Block 2002,G5040,1768,0,+42.3500998,-071.0682723,6.000000,3.000000,250250703002,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703002002
25,025,070300,2003,250250703002003,Block 2003,G5040,3098,0,+42.3498583,-071.0678700,38.000000,26.000000,250250703002,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703002003
25,025,070300,2004,250250703002004,Block 2004,G5040,2641,0,+42.3499484,-071.0669220,45.000000,25.000000,250250703002,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703002004
25,025,070300,2005,250250703002005,Block 2005,G5040,5166,0,+42.3495198,-071.0677383,103.000000,70.000000,250250703002,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703002005
25,025,070300,2006,250250703002006,Block 2006,G5040,7875,0,+42.3491454,-071.0689395,91.000000,60.000000,250250703002,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703002006
25,025,070300,2007,250250703002007,Block 2007,G5040,3407,0,+42.3496210,-071.0690744,35.000000,23.000000,250250703002,25025070300,12,Chinatown/SCove/Bay Village,4,Central,2116,2,5,21,Bay Village,1,4,1-1C: Back Bay/South End/Downtown,250250703002007
